date,min,max,pm25,q1,q3,stdev,count
2024-02-06T00:00:00.000Z,0,1.9,0.47,0.1,0.7,0.347,586
2024-02-07T00:00:00.000Z,0.2,2,0.6,0.5,0.88,0.299,584
2024-02-08T00:00:00.000Z,0.1,1.8,0.55,0.4,0.75,0.302,559
2024-02-09T00:00:00.000Z,0.17,1.8,0.5,0.4,0.88,0.336,578
2024-02-10T00:00:00.000Z,0.35,2.9,1.9,1.2,2.27,0.671,579
2024-02-11T00:00:00.000Z,0.4,2.3,1.39,1.12,1.6,0.334,584
2024-02-12T00:00:00.000Z,0.13,1.45,0.5,0.4,0.7,0.268,587
2024-02-13T00:00:00.000Z,0.8,2.95,1.58,1.35,1.8,0.337,582
2024-02-14T00:00:00.000Z,0.5,3.33,1.65,1.02,2.1,0.664,589
2024-02-15T00:00:00.000Z,0.5,3.33,1.3,0.9,2.25,0.743,577
2024-02-16T00:00:00.000Z,0.3,3.65,1.2,0.9,1.6,0.574,585
2024-02-17T00:00:00.000Z,0,1.25,0.4,0.28,0.63,0.262,588
2024-02-18T00:00:00.000Z,0.2,2.2,1,0.6,1.49,0.493,588
2024-02-19T00:00:00.000Z,0.2,3.22,0.82,0.5,2.1,0.84,589
2024-02-20T00:00:00.000Z,0.56,5.9,1.77,1.25,2.5,0.979,589
2024-02-21T00:00:00.000Z,0.65,3.63,1.4,1.1,1.94,0.662,588
2024-02-22T00:00:00.000Z,0.4,2.54,0.98,0.73,1.8,0.558,581
2024-02-23T00:00:00.000Z,0.17,1.4,0.7,0.5,0.8,0.235,590
2024-02-24T00:00:00.000Z,0.2,1.48,0.56,0.4,0.73,0.236,587
2024-02-25T00:00:00.000Z,0.3,1.8,0.6,0.5,1.1,0.369,584
2024-02-26T00:00:00.000Z,0.5,5.22,1.3,1.14,1.52,0.411,582
2024-02-27T00:00:00.000Z,0.9,3,1.45,1.2,1.8,0.487,588
2024-02-28T00:00:00.000Z,0.63,4.09,1.77,1.42,2.54,0.814,589
2024-02-29T00:00:00.000Z,1.2,4.75,2.75,2.5,3.5,0.752,591
2024-03-01T00:00:00.000Z,3.83,17.14,11.5,6.14,13.73,4.069,520
2024-03-02T00:00:00.000Z,9.07,29.33,14.3,12.38,17,2.552,583
2024-03-03T00:00:00.000Z,6.45,20.2,10.65,8.73,12.15,2.206,587
2024-03-04T00:00:00.000Z,1.52,7.32,3.94,2.79,5.53,1.522,584
2024-03-05T00:00:00.000Z,1.38,4.53,2.78,2.27,3.5,0.692,582
2024-03-06T00:00:00.000Z,1.33,4.03,2.47,2.02,2.97,0.612,580
2024-03-07T00:00:00.000Z,1.08,41.58,1.87,1.6,2.29,4.808,566
2024-03-08T00:00:00.000Z,0.38,3.72,1.1,0.8,1.33,0.755,574
2024-03-09T00:00:00.000Z,0.2,3,1,0.7,1.2,0.533,573
2024-03-10T00:00:00.000Z,1.35,5.43,2.85,2.4,3.47,0.763,582
2024-03-11T00:00:00.000Z,1.35,3.7,2.54,2.2,2.8,0.411,556
2024-03-12T00:00:00.000Z,1.12,6.85,1.83,1.58,2.2,0.485,582
2024-03-13T00:00:00.000Z,2.17,7.45,4.43,2.9,5.72,1.4,585
2024-03-14T00:00:00.000Z,1.45,5.3,3.03,2.2,3.58,0.836,581
2024-03-15T00:00:00.000Z,0.82,11.27,2.02,1.77,2.4,0.861,582
2024-03-16T00:00:00.000Z,0.2,3.17,1.83,0.9,2.2,0.753,586
2024-03-17T00:00:00.000Z,0,0.88,0.28,0.1,0.4,0.186,564
2024-03-18T00:00:00.000Z,0.1,1.35,0.4,0.3,0.55,0.191,586
2024-03-19T00:00:00.000Z,0.2,5.55,1.25,0.5,2.45,1.267,585
2024-03-20T00:00:00.000Z,1.02,5.7,2.52,1.83,3.55,1.091,582
2024-03-21T00:00:00.000Z,0.5,6.32,2.2,1.3,3.2,1.184,587
2024-03-22T00:00:00.000Z,0.65,5.57,2.63,2,3.75,1.038,508
2024-03-23T00:00:00.000Z,0.3,4.13,1.5,0.8,1.82,0.692,541
2024-03-24T00:00:00.000Z,0.5,4.78,1.1,0.9,1.4,0.558,571
2024-03-25T00:00:00.000Z,0.45,3.83,1.3,0.9,1.58,0.429,588
2024-03-26T00:00:00.000Z,0.4,7.47,1,0.8,1.55,0.712,590
2024-03-27T00:00:00.000Z,1.55,6.78,3.05,2.7,3.58,1.002,590
2024-03-28T00:00:00.000Z,0.63,6.63,2.92,1.8,3.78,1.32,585
2024-03-29T00:00:00.000Z,0.28,1.33,0.7,0.56,0.8,0.171,371
2024-03-30T00:00:00.000Z,0.22,5.6,1,0.7,1.8,0.784,581
2024-03-31T00:00:00.000Z,1.1,7.53,2.8,1.83,5.57,1.924,587
2024-04-01T00:00:00.000Z,1.42,6.35,3.47,2.88,4.38,0.985,536
2024-04-02T00:00:00.000Z,0,200.82,0.25,0.1,0.63,12.67,583
2024-04-03T00:00:00.000Z,0,32.97,0.9,0.6,2.72,5.679,588
2024-04-04T00:00:00.000Z,0.2,1.9,0.7,0.4,0.93,0.332,584
2024-04-05T00:00:00.000Z,0.3,2.52,1.1,0.77,1.45,0.447,583
2024-04-06T00:00:00.000Z,0.7,5.5,2.33,1.48,2.92,0.978,589
2024-04-07T00:00:00.000Z,0.4,2.13,1.1,0.8,1.33,0.353,539
2024-04-08T00:00:00.000Z,0.3,1.6,0.73,0.6,0.9,0.235,572
2024-04-09T00:00:00.000Z,0.3,10.13,1.25,0.8,2.65,1.439,583
2024-04-10T00:00:00.000Z,0.25,2.6,1.1,0.6,1.5,0.568,574
2024-04-11T00:00:00.000Z,0.88,3.63,1.58,1.3,2.12,0.565,561
2024-04-12T00:00:00.000Z,1.17,4.65,2.2,1.83,2.6,0.516,562
2024-04-13T00:00:00.000Z,0.98,7.93,1.88,1.55,2.9,1.248,589
2024-04-14T00:00:00.000Z,0.5,2.58,1.23,1,1.52,0.406,591
2024-04-15T00:00:00.000Z,0.3,1.7,0.73,0.6,0.93,0.262,592
2024-04-16T00:00:00.000Z,0.1,1.27,0.5,0.32,0.6,0.197,590
2024-04-17T00:00:00.000Z,0.1,1.65,0.3,0.2,0.4,0.173,582
2024-04-18T00:00:00.000Z,0.2,1.23,0.4,0.32,0.5,0.16,590
2024-04-19T00:00:00.000Z,0.1,1.42,0.4,0.3,0.5,0.217,586
2024-04-20T00:00:00.000Z,0.6,2,1.1,0.95,1.4,0.284,570
2024-04-21T00:00:00.000Z,0.43,1.8,0.98,0.81,1.1,0.208,588
2024-04-22T00:00:00.000Z,0.4,4.03,0.9,0.8,1,0.208,584
2024-04-23T00:00:00.000Z,0.4,2.17,0.98,0.74,1.21,0.357,577
2024-04-24T00:00:00.000Z,0.4,5.15,1.4,1.02,1.9,0.812,587
2024-04-25T00:00:00.000Z,0.73,165.15,1.5,1.26,2,20.06,589
2024-04-26T00:00:00.000Z,0.68,2.63,1.3,1,1.65,0.426,571
2024-04-27T00:00:00.000Z,0.6,20.38,1.6,1.3,2.48,3.576,588
2024-04-28T00:00:00.000Z,1.2,166.52,2.65,2.22,3.2,12.956,590
2024-04-29T00:00:00.000Z,0.52,3.42,1,0.85,1.52,0.55,589
2024-04-30T00:00:00.000Z,0.22,3.33,0.88,0.6,1.84,0.766,588
2024-05-01T00:00:00.000Z,1.65,6,2.7,2.4,4.25,1.181,555
2024-05-02T00:00:00.000Z,1.4,4.45,2.29,1.92,2.92,0.642,591
2024-05-03T00:00:00.000Z,0.9,3,1.85,1.57,2.29,0.423,592
2024-05-04T00:00:00.000Z,1.08,17.07,1.84,1.42,7.45,5.024,372
2024-05-05T00:00:00.000Z,1.23,13.13,3.23,2.1,4.5,2.546,474
2024-05-06T00:00:00.000Z,0.2,5.97,1.77,1.35,2.21,0.853,589
2024-05-07T00:00:00.000Z,0.56,3.55,1.5,1.25,1.8,0.558,589
2024-05-08T00:00:00.000Z,1.14,4.13,2,1.73,2.5,0.542,590
2024-05-09T00:00:00.000Z,1.7,14.73,2.97,2.4,4.13,2.724,589
2024-05-10T00:00:00.000Z,1.35,5.09,2.95,2.25,3.42,0.76,591
